id,country,region_name,region_code,car_manufacturer,car_model,base_price,tax_rate,tax_amount,total_price,fuel_type,transmission,manufacturing_year,tag,status
CAR-01354,Canada,North America,R3,Campagna,T-Rex,16223.58,0.1762,2858.59,19082.17,Petrol,Automatic,2025,Luxury|Premium,Discontinued
CAR-01355,Germany,Europe,R2,Audi,e-tron,93809.72,0.1468,13771.27,107580.99,Electric,Manual,2025,SUV|Sedan|Electric-Vehicle,Discontinued
CAR-01356,United Kingdom,Europe,R2,Land Rover,Discovery,34085.7,0.1373,4679.97,38765.67,Diesel,Automatic,2022,SUV|Economy,Discontinued
CAR-01357,China,Asia,R1,BYD,Atto 3,32701.05,0.0817,2671.68,35372.73,Hybrid,Automatic,2023,Luxury,Pending_Launch
CAR-01358,Japan,Asia,R1,Toyota,Prius,16616.9,0.1067,1773.02,18389.92,Electric,Automatic,2024,Sports|Premium|Electric-Vehicle,Active
CAR-01359,Mexico,North America,R3,Mastretta,MXT,37904.2,0.0965,3657.76,41561.96,Petrol,Manual,2025,Commercial|Economy,Active
CAR-01360,Australia,Oceania,R6,Holden,Colorado,27427.62,0.2031,5570.55,32998.17,Petrol,Automatic,2023,Economy|Sedan,Discontinued
CAR-01361,New Zealand,Oceania,R6,Hulme,CanAm,27768.57,0.2178,6047.99,33816.56,Petrol,Automatic,2025,Sports|Commercial,Pending_Launch
CAR-01362,Egypt,Africa,R5,EGA,7-Series Assy,19634.99,0.2211,4341.3,23976.29,Hybrid,Automatic,2024,Commercial|Economy,Discontinued
CAR-01363,United Kingdom,Europe,R2,Jaguar,F-Pace,15866.74,0.111,1761.21,17627.95,Petrol,Manual,2025,Premium|Electric-Vehicle,Active
CAR-01364,Germany,Europe,R2,BMW,3 Series,55536.14,0.1465,8136.04,63672.18,Electric,Manual,2026,Sports|Sedan|Electric-Vehicle,Active
CAR-01365,Canada,North America,R3,Campagna,T-Rex,29060.72,0.1528,4440.48,33501.2,Hybrid,Manual,2025,SUV|Premium,Discontinued
CAR-01366,France,Europe,R2,Renault,Megane,29116.57,0.1595,4644.09,33760.66,Electric,Automatic,2025,SUV|Economy|Electric-Vehicle,Pending_Launch
CAR-01367,Mexico,North America,R3,Mastretta,MXT,34598.53,0.1128,3902.71,38501.24,Electric,Automatic,2023,Luxury|Premium|Electric-Vehicle,Discontinued
CAR-01368,Japan,Asia,R1,Honda,Accord,25332.39,0.1791,4537.03,29869.42,Electric,Manual,2024,Sports|Sedan|Electric-Vehicle,Active
CAR-01369,Mexico,North America,R3,Mastretta,MXT,12071.17,0.1766,2131.77,14202.94,Diesel,Manual,2026,Sports|Economy,Pending_Launch
CAR-01370,USA,North America,R3,Jeep,Compass,37834.41,0.2025,7661.47,45495.88,Diesel,Automatic,2025,Sports|Commercial,Active
CAR-01371,Canada,North America,R3,Campagna,T-Rex,19396.63,0.0836,1621.56,21018.19,Petrol,Automatic,2026,Commercial|Sedan,Discontinued
CAR-01372,Italy,Europe,R2,Ferrari,Roma,194579.91,0.1329,25859.67,220439.58,Petrol,Manual,2024,Sports|Electric-Vehicle,Discontinued
CAR-01373,India,Asia,R1,Maruti Suzuki,Baleno,13054.15,0.2704,3529.84,16583.99,Hybrid,Manual,2024,Sedan,Active
CAR-01374,South Africa,Africa,R5,Birkin,S3,31991.42,0.2127,6804.58,38796.0,Hybrid,Manual,2023,Electric-Vehicle,Active
CAR-01375,Argentina,South America,R4,Purasangre,Sprint,26171.64,0.1201,3143.21,29314.85,Hybrid,Manual,2022,SUV|Economy,Discontinued
CAR-01376,China,Asia,R1,BYD,Tang,16394.59,0.1385,2270.65,18665.24,Electric,Automatic,2023,Economy|Sedan|Electric-Vehicle,Pending_Launch
CAR-01377,Brazil,South America,R4,Troller,T4,20046.8,0.1885,3778.82,23825.62,Petrol,Manual,2023,Luxury|Commercial,Active
CAR-01378,South Korea,Asia,R1,Kia,Seltos,14947.64,0.1703,2545.58,17493.22,Petrol,Automatic,2024,Electric-Vehicle|Sedan,Pending_Launch
CAR-01379,South Korea,Asia,R1,Kia,Sportage,21184.24,0.1576,3338.64,24522.88,Diesel,Automatic,2022,Luxury|Sports,Pending_Launch
CAR-01380,South Korea,Asia,R1,Hyundai,Sonata,20894.63,0.1844,3852.97,24747.6,Diesel,Automatic,2022,Luxury|Commercial,Discontinued
CAR-01381,Mexico,North America,R3,Mastretta,MXT,14692.8,0.1825,2681.44,17374.24,Hybrid,Manual,2026,Economy|Electric-Vehicle,Discontinued
CAR-01382,South Korea,Asia,R1,Hyundai,Santa Fe,26493.9,0.1716,4546.35,31040.25,Electric,Automatic,2023,Premium|Economy|Electric-Vehicle,Discontinued
CAR-01383,India,Asia,R1,Maruti Suzuki,Brezza,12445.15,0.2129,2649.57,15094.72,Electric,Automatic,2025,Commercial|Sedan|Electric-Vehicle,Discontinued
CAR-01384,South Korea,Asia,R1,Hyundai,Elantra,27460.86,0.1923,5280.72,32741.58,Petrol,Manual,2024,Electric-Vehicle|Sedan,Pending_Launch
CAR-01385,China,Asia,R1,NIO,ES8,32439.8,0.2076,6734.5,39174.3,Diesel,Automatic,2022,Electric-Vehicle|Sedan,Active
CAR-01386,Japan,Asia,R1,Nissan,Rogue,30093.58,0.2431,7315.75,37409.33,Diesel,Automatic,2026,SUV|Sedan,Active
CAR-01387,Brazil,South America,R4,Troller,T4,20018.01,0.14,2802.52,22820.53,Petrol,Manual,2022,Luxury|SUV,Pending_Launch
CAR-01388,Germany,Europe,R2,Volkswagen,Tiguan,14947.73,0.2749,4109.13,19056.86,Electric,Automatic,2026,Luxury|Economy|Electric-Vehicle,Active
CAR-01389,South Korea,Asia,R1,Hyundai,Elantra,19189.39,0.2483,4764.73,23954.12,Petrol,Automatic,2025,Luxury|Sports,Active
CAR-01390,Japan,Asia,R1,Nissan,Leaf,14417.15,0.1467,2115.0,16532.15,Petrol,Manual,2022,Luxury|Premium,Pending_Launch
CAR-01391,China,Asia,R1,Geely,Emgrand,24199.8,0.1522,3683.21,27883.01,Petrol,Automatic,2022,Luxury|Economy,Active
CAR-01392,Mexico,North America,R3,Mastretta,MXT,28860.63,0.1938,5593.19,34453.82,Petrol,Manual,2023,Sports|Sedan,Active
CAR-01393,New Zealand,Oceania,R6,Hulme,CanAm,12137.45,0.1846,2240.57,14378.02,Electric,Manual,2023,Economy|Sedan|Electric-Vehicle,Discontinued
CAR-01394,Argentina,South America,R4,Purasangre,Sprint,20950.96,0.1609,3371.01,24321.97,Hybrid,Automatic,2025,SUV|Electric-Vehicle,Active
CAR-01395,USA,North America,R3,Jeep,Grand Cherokee,37423.21,0.1611,6028.88,43452.09,Diesel,Automatic,2026,Sports|Electric-Vehicle,Pending_Launch
CAR-01396,China,Asia,R1,NIO,ES8,15443.66,0.088,1359.04,16802.7,Diesel,Manual,2023,Sports,Active
CAR-01397,USA,North America,R3,Ford,Mustang,28948.18,0.2234,6467.02,35415.2,Petrol,Automatic,2023,Premium|Economy,Active
CAR-01398,China,Asia,R1,Geely,Boyue,37408.5,0.1557,5824.5,43233.0,Electric,Automatic,2023,Sports|Commercial|Electric-Vehicle,Active
CAR-01399,Argentina,South America,R4,Purasangre,Sprint,34618.73,0.2516,8710.07,43328.8,Diesel,Automatic,2024,SUV|Sedan,Active
CAR-01400,India,Asia,R1,Mahindra,XUV300,16123.73,0.2363,3810.04,19933.77,Petrol,Automatic,2024,Economy|Electric-Vehicle,Active
CAR-01401,Germany,Europe,R2,Mercedes-Benz,GLE,49738.3,0.2338,11628.81,61367.11,Hybrid,Manual,2023,SUV|Electric-Vehicle,Pending_Launch
CAR-01402,Egypt,Africa,R5,EGA,7-Series Assy,33826.17,0.2727,9224.4,43050.57,Electric,Manual,2022,Sedan|Electric-Vehicle,Active
CAR-01403,Italy,Europe,R2,Lamborghini,Huracan,226916.33,0.2773,62923.9,289840.23,Diesel,Manual,2022,SUV,Discontinued
CAR-01404,USA,North America,R3,Tesla,Model X,41116.48,0.1934,7951.93,49068.41,Petrol,Manual,2026,Luxury|SUV,Active
CAR-01405,New Zealand,Oceania,R6,Hulme,CanAm,37413.75,0.0807,3019.29,40433.04,Petrol,Automatic,2026,Commercial,Discontinued
CAR-01406,Mexico,North America,R3,Mastretta,MXT,17028.9,0.1017,1731.84,18760.74,Electric,Automatic,2023,SUV|Commercial|Electric-Vehicle,Pending_Launch
CAR-01407,Argentina,South America,R4,Purasangre,Sprint,21877.96,0.2049,4482.79,26360.75,Diesel,Automatic,2023,SUV|Premium,Discontinued
CAR-01408,Mexico,North America,R3,Mastretta,MXT,23201.4,0.1925,4466.27,27667.67,Petrol,Manual,2022,Economy|Electric-Vehicle,Discontinued
CAR-01409,United Kingdom,Europe,R2,Land Rover,Discovery,25909.5,0.2277,5899.59,31809.09,Petrol,Automatic,2023,Sports|Economy,Active
CAR-01410,Brazil,South America,R4,Troller,T4,18667.87,0.2636,4920.85,23588.72,Hybrid,Manual,2023,Luxury|Sports,Discontinued
CAR-01411,South Korea,Asia,R1,Kia,Seltos,27906.12,0.0987,2754.33,30660.45,Electric,Manual,2023,Sports|Premium|Electric-Vehicle,Pending_Launch
CAR-01412,India,Asia,R1,Mahindra,Scorpio-N,32688.78,0.2575,8417.36,41106.14,Petrol,Manual,2024,Economy|Electric-Vehicle,Pending_Launch
CAR-01413,India,Asia,R1,Mahindra,Thar,36301.03,0.2307,8374.65,44675.68,Diesel,Manual,2022,Luxury|Sports,Pending_Launch
CAR-01414,USA,North America,R3,Chevrolet,Equinox,33380.16,0.1268,4232.6,37612.76,Petrol,Manual,2024,Economy,Active
CAR-01415,Egypt,Africa,R5,EGA,7-Series Assy,17866.25,0.1069,1909.9,19776.15,Petrol,Manual,2025,SUV|Commercial,Discontinued
CAR-01416,Germany,Europe,R2,Volkswagen,Passat,24316.98,0.0815,1981.83,26298.81,Electric,Manual,2022,Sports|Electric-Vehicle,Discontinued
CAR-01417,South Korea,Asia,R1,Hyundai,Sonata,13903.54,0.163,2266.28,16169.82,Hybrid,Manual,2026,Sports|Economy,Pending_Launch
CAR-01418,New Zealand,Oceania,R6,Hulme,CanAm,16092.33,0.2794,4496.2,20588.53,Diesel,Automatic,2024,Electric-Vehicle|Sedan,Discontinued
CAR-01419,Mexico,North America,R3,Mastretta,MXT,36081.54,0.2397,8648.75,44730.29,Petrol,Manual,2025,Sedan,Pending_Launch
CAR-01420,South Korea,Asia,R1,Hyundai,Sonata,35421.6,0.1259,4459.58,39881.18,Petrol,Automatic,2023,Sports|Sedan,Pending_Launch
CAR-01421,Japan,Asia,R1,Honda,Accord,32772.52,0.1281,4198.16,36970.68,Petrol,Manual,2026,Economy|Electric-Vehicle,Discontinued
CAR-01422,South Korea,Asia,R1,Kia,Sorento,20633.97,0.1072,2211.96,22845.93,Diesel,Manual,2023,Commercial|Sedan,Active
CAR-01423,Italy,Europe,R2,Lamborghini,Revuelto,167876.62,0.1096,18399.28,186275.9,Hybrid,Manual,2024,Sports|Sedan,Active
CAR-01424,Egypt,Africa,R5,EGA,7-Series Assy,37811.55,0.1475,5577.2,43388.75,Petrol,Manual,2022,Commercial,Pending_Launch
CAR-01425,India,Asia,R1,Tata Motors,Safari,16288.02,0.2284,3720.18,20008.2,Petrol,Manual,2025,Sports|Sedan,Active
CAR-01426,Brazil,South America,R4,Troller,T4,30699.86,0.2777,8525.35,39225.21,Electric,Automatic,2024,Sports|Commercial|Electric-Vehicle,Pending_Launch
CAR-01427,Canada,North America,R3,Campagna,T-Rex,14211.05,0.2426,3447.6,17658.65,Hybrid,Automatic,2023,Luxury|Sedan,Active
CAR-01428,France,Europe,R2,Renault,Captur,28163.03,0.0885,2492.43,30655.46,Hybrid,Automatic,2022,Premium|Sedan,Active
CAR-01429,Japan,Asia,R1,Toyota,RAV4,35030.61,0.1556,5450.76,40481.37,Electric,Manual,2023,SUV|Electric-Vehicle,Pending_Launch
CAR-01430,Argentina,South America,R4,Purasangre,Sprint,18130.85,0.1099,1992.58,20123.43,Electric,Manual,2024,Luxury|SUV|Electric-Vehicle,Active
CAR-01431,Canada,North America,R3,Campagna,T-Rex,30969.59,0.1905,5899.71,36869.3,Petrol,Automatic,2026,Premium|Economy,Discontinued
CAR-01432,Egypt,Africa,R5,EGA,7-Series Assy,32081.53,0.2357,7561.62,39643.15,Diesel,Manual,2022,SUV|Premium,Active
CAR-01433,Argentina,South America,R4,Purasangre,Sprint,35145.33,0.263,9243.22,44388.55,Petrol,Automatic,2023,SUV|Sports,Pending_Launch
CAR-01434,Australia,Oceania,R6,Holden,Commodore,25407.25,0.1556,3953.37,29360.62,Diesel,Manual,2022,Economy|Sedan,Pending_Launch
CAR-01435,Germany,Europe,R2,Audi,Q5,79929.43,0.1843,14730.99,94660.42,Electric,Automatic,2023,SUV|Premium|Electric-Vehicle,Discontinued
CAR-01436,Brazil,South America,R4,Troller,T4,14706.42,0.2722,4003.09,18709.51,Electric,Manual,2024,Premium|Sedan|Electric-Vehicle,Discontinued
CAR-01437,Argentina,South America,R4,Purasangre,Sprint,36599.68,0.1547,5661.97,42261.65,Electric,Manual,2024,Commercial|Economy|Electric-Vehicle,Pending_Launch
CAR-01438,Mexico,North America,R3,Mastretta,MXT,16983.47,0.2531,4298.52,21281.99,Petrol,Manual,2024,SUV|Sedan,Discontinued
CAR-01439,New Zealand,Oceania,R6,Hulme,CanAm,31000.28,0.1537,4764.74,35765.02,Diesel,Automatic,2026,SUV|Luxury,Discontinued
CAR-01440,Japan,Asia,R1,Nissan,Altima,19532.1,0.2078,4058.77,23590.87,Electric,Manual,2023,Economy|Electric-Vehicle,Discontinued
CAR-01441,New Zealand,Oceania,R6,Hulme,CanAm,34970.49,0.1044,3650.92,38621.41,Diesel,Manual,2026,Premium|Commercial,Pending_Launch
CAR-01442,Egypt,Africa,R5,EGA,7-Series Assy,26153.83,0.2013,5264.77,31418.6,Diesel,Manual,2025,Sports|Electric-Vehicle,Active
CAR-01443,United Kingdom,Europe,R2,Jaguar,F-Pace,28744.73,0.2799,8045.65,36790.38,Petrol,Automatic,2026,Sports|Commercial,Active
CAR-01444,New Zealand,Oceania,R6,Hulme,CanAm,37776.97,0.0991,3743.7,41520.67,Hybrid,Manual,2022,Premium|Economy,Active
CAR-01445,China,Asia,R1,Geely,Boyue,14912.38,0.1056,1574.75,16487.13,Petrol,Manual,2025,SUV|Sports,Pending_Launch
CAR-01446,USA,North America,R3,Tesla,Model 3,92820.27,0.2616,24281.78,117102.05,Petrol,Manual,2023,Electric-Vehicle|Sedan,Discontinued
CAR-01447,Japan,Asia,R1,Toyota,RAV4,27695.98,0.2417,6694.12,34390.1,Electric,Manual,2026,Economy|Electric-Vehicle,Discontinued
CAR-01448,Australia,Oceania,R6,Holden,Commodore,27250.48,0.2313,6303.04,33553.52,Hybrid,Manual,2026,Sports|Economy,Active
CAR-01449,New Zealand,Oceania,R6,Hulme,CanAm,18243.7,0.135,2462.9,20706.6,Electric,Automatic,2024,SUV|Premium|Electric-Vehicle,Active
CAR-01450,Germany,Europe,R2,Audi,A4,85627.07,0.2061,17647.74,103274.81,Electric,Manual,2022,Sedan|Electric-Vehicle,Discontinued
CAR-01451,New Zealand,Oceania,R6,Hulme,CanAm,31404.92,0.1653,5191.23,36596.15,Petrol,Manual,2026,Luxury|Commercial,Active
CAR-01452,United Kingdom,Europe,R2,Land Rover,Discovery,22343.59,0.2015,4502.23,26845.82,Petrol,Automatic,2023,Economy|Sedan,Discontinued
CAR-01453,China,Asia,R1,BYD,Han,18604.7,0.1481,2755.36,21360.06,Petrol,Automatic,2022,Economy|Electric-Vehicle,Pending_Launch
CAR-01454,Australia,Oceania,R6,Holden,Colorado,31839.35,0.2088,6648.06,38487.41,Diesel,Manual,2022,Luxury|Commercial,Discontinued
CAR-01455,China,Asia,R1,BYD,Tang,35305.37,0.081,2859.73,38165.1,Hybrid,Manual,2026,SUV|Economy,Pending_Launch
CAR-01456,New Zealand,Oceania,R6,Hulme,CanAm,13199.14,0.1267,1672.33,14871.47,Electric,Manual,2022,Sports|Premium|Electric-Vehicle,Discontinued
CAR-01457,Japan,Asia,R1,Nissan,Altima,32885.45,0.1372,4511.88,37397.33,Diesel,Manual,2026,Sports|Sedan,Discontinued
CAR-01458,France,Europe,R2,Renault,Captur,30360.2,0.2048,6217.77,36577.97,Hybrid,Automatic,2026,Sports|Commercial,Pending_Launch
CAR-01459,Egypt,Africa,R5,EGA,7-Series Assy,15774.71,0.2367,3733.87,19508.58,Hybrid,Manual,2022,Economy|Electric-Vehicle,Discontinued
CAR-01460,New Zealand,Oceania,R6,Hulme,CanAm,36785.5,0.2581,9494.34,46279.84,Petrol,Manual,2024,Commercial,Active
CAR-01461,Germany,Europe,R2,Audi,e-tron,71015.33,0.2721,19323.27,90338.6,Petrol,Automatic,2025,Premium|Electric-Vehicle,Pending_Launch
CAR-01462,Germany,Europe,R2,Audi,A4,65144.98,0.1635,10651.2,75796.18,Petrol,Automatic,2023,Economy,Pending_Launch
CAR-01463,New Zealand,Oceania,R6,Hulme,CanAm,29423.81,0.2005,5899.47,35323.28,Electric,Manual,2026,Luxury|Electric-Vehicle,Pending_Launch
CAR-01464,India,Asia,R1,Mahindra,XUV700,35328.52,0.272,9609.36,44937.88,Petrol,Manual,2024,Luxury|Electric-Vehicle,Discontinued
CAR-01465,India,Asia,R1,Maruti Suzuki,Baleno,22562.0,0.2326,5247.92,27809.92,Diesel,Automatic,2025,Sports|Premium,Pending_Launch
CAR-01466,Argentina,South America,R4,Purasangre,Sprint,28389.17,0.2647,7514.61,35903.78,Diesel,Manual,2023,Commercial|Electric-Vehicle,Active
CAR-01467,United Kingdom,Europe,R2,Aston Martin,DB11,264301.4,0.2761,72973.62,337275.02,Petrol,Automatic,2026,Commercial,Discontinued
CAR-01468,Germany,Europe,R2,BMW,X5,86736.99,0.1344,11657.45,98394.44,Petrol,Manual,2022,Commercial|Economy,Active
CAR-01469,India,Asia,R1,Maruti Suzuki,Ertiga,27610.2,0.2615,7220.07,34830.27,Hybrid,Manual,2026,Luxury|Premium,Discontinued
CAR-01470,United Kingdom,Europe,R2,Jaguar,XF,29376.19,0.2429,7135.48,36511.67,Electric,Manual,2022,Premium|Electric-Vehicle,Pending_Launch
CAR-01471,USA,North America,R3,Ford,Explorer,28376.41,0.0946,2684.41,31060.82,Electric,Manual,2026,Commercial|Sedan|Electric-Vehicle,Pending_Launch
CAR-01472,United Kingdom,Europe,R2,Aston Martin,DB11,278414.64,0.2054,57186.37,335601.01,Petrol,Automatic,2025,SUV|Economy,Active
CAR-01473,Egypt,Africa,R5,EGA,7-Series Assy,22159.19,0.0916,2029.78,24188.97,Hybrid,Manual,2023,Sports|Commercial,Discontinued
CAR-01474,Germany,Europe,R2,Mercedes-Benz,C-Class,70550.55,0.0984,6942.17,77492.72,Hybrid,Automatic,2026,Luxury,Active
CAR-01475,South Korea,Asia,R1,Kia,Sportage,22329.25,0.1848,4126.45,26455.7,Electric,Manual,2023,Luxury|Economy|Electric-Vehicle,Discontinued
CAR-01476,South Korea,Asia,R1,Hyundai,Tucson,21304.85,0.2661,5669.22,26974.07,Diesel,Automatic,2026,Luxury|Sedan,Discontinued
CAR-01477,South Korea,Asia,R1,Kia,Sportage,17327.84,0.2792,4837.93,22165.77,Diesel,Manual,2022,Premium|Economy,Discontinued
CAR-01478,Italy,Europe,R2,Ferrari,296 GTB,315033.47,0.2759,86917.73,401951.2,Electric,Manual,2025,Electric-Vehicle|Sedan,Discontinued
CAR-01479,China,Asia,R1,BYD,Han,23634.72,0.2583,6104.85,29739.57,Electric,Automatic,2026,SUV|Premium|Electric-Vehicle,Active
CAR-01480,Mexico,North America,R3,Mastretta,MXT,34467.19,0.1388,4784.05,39251.24,Petrol,Manual,2023,SUV|Sedan,Active
CAR-01481,Egypt,Africa,R5,EGA,7-Series Assy,33632.01,0.1597,5371.03,39003.04,Petrol,Manual,2026,Luxury|Sports,Discontinued
CAR-01482,France,Europe,R2,Peugeot,208,12364.35,0.1123,1388.52,13752.87,Petrol,Automatic,2022,Luxury|Electric-Vehicle,Active
CAR-01483,United Kingdom,Europe,R2,Land Rover,Range Rover,36195.22,0.164,5936.02,42131.24,Electric,Automatic,2023,Sports|Commercial|Electric-Vehicle,Discontinued
CAR-01484,South Africa,Africa,R5,Birkin,S3,34792.72,0.2496,8684.26,43476.98,Diesel,Automatic,2025,SUV|Sedan,Pending_Launch
CAR-01485,India,Asia,R1,Mahindra,XUV300,22472.32,0.2654,5964.15,28436.47,Petrol,Automatic,2023,Premium|Sedan,Discontinued
CAR-01486,Argentina,South America,R4,Purasangre,Sprint,21492.24,0.0805,1730.13,23222.37,Diesel,Manual,2024,Sports|Economy,Active
CAR-01487,Mexico,North America,R3,Mastretta,MXT,37795.92,0.2157,8152.58,45948.5,Electric,Manual,2022,Commercial|Electric-Vehicle,Discontinued
CAR-01488,USA,North America,R3,Jeep,Compass,15908.85,0.0946,1504.98,17413.83,Diesel,Manual,2025,Luxury|Economy,Pending_Launch
CAR-01489,Egypt,Africa,R5,EGA,7-Series Assy,18115.7,0.2047,3708.28,21823.98,Electric,Manual,2024,Luxury|Economy|Electric-Vehicle,Active
CAR-01490,Japan,Asia,R1,Honda,City,37350.24,0.1996,7455.11,44805.35,Electric,Automatic,2024,SUV|Sports|Electric-Vehicle,Pending_Launch
CAR-01491,New Zealand,Oceania,R6,Hulme,CanAm,19372.71,0.1704,3301.11,22673.82,Hybrid,Manual,2023,Sports|Sedan,Discontinued
CAR-01492,Italy,Europe,R2,Lamborghini,Huracan,239515.83,0.1755,42035.03,281550.86,Diesel,Manual,2022,Luxury|Sedan,Discontinued
CAR-01493,South Korea,Asia,R1,Kia,EV6,27871.23,0.1785,4975.01,32846.24,Diesel,Automatic,2023,Sports|Electric-Vehicle,Active
CAR-01494,Mexico,North America,R3,Mastretta,MXT,37848.99,0.0876,3315.57,41164.56,Electric,Manual,2023,Economy|Sedan|Electric-Vehicle,Pending_Launch
CAR-01495,Brazil,South America,R4,Troller,T4,34958.53,0.2127,7435.68,42394.21,Electric,Automatic,2025,Electric-Vehicle|Sedan,Pending_Launch
CAR-01496,Japan,Asia,R1,Toyota,Camry,16365.91,0.26,4255.14,20621.05,Diesel,Automatic,2026,SUV|Commercial,Active
CAR-01497,Argentina,South America,R4,Purasangre,Sprint,17098.79,0.1506,2575.08,19673.87,Electric,Manual,2026,Sports|Electric-Vehicle,Active
CAR-01498,USA,North America,R3,Jeep,Grand Cherokee,34523.6,0.1189,4104.86,38628.46,Petrol,Automatic,2024,SUV|Sedan,Pending_Launch
CAR-01499,France,Europe,R2,Renault,Captur,37723.91,0.1767,6665.81,44389.72,Electric,Automatic,2026,Economy|Electric-Vehicle,Discontinued
CAR-01500,Italy,Europe,R2,Lamborghini,Urus,218665.01,0.2016,44082.87,262747.88,Electric,Manual,2022,Luxury|Economy|Electric-Vehicle,Pending_Launch
CAR-01501,Argentina,South America,R4,Purasangre,Sprint,12667.14,0.2092,2649.97,15317.11,Electric,Automatic,2026,Luxury|Electric-Vehicle,Active
CAR-01502,Mexico,North America,R3,Mastretta,MXT,33446.41,0.1248,4174.11,37620.52,Diesel,Automatic,2026,Sports|Premium,Pending_Launch
CAR-01503,South Korea,Asia,R1,Hyundai,Santa Fe,27574.03,0.113,3115.87,30689.9,Diesel,Automatic,2022,SUV|Electric-Vehicle,Active
CAR-01504,Brazil,South America,R4,Troller,T4,19997.09,0.145,2899.58,22896.67,Hybrid,Manual,2023,SUV,Active
CAR-01505,France,Europe,R2,Renault,Captur,35038.57,0.2435,8531.89,43570.46,Hybrid,Manual,2022,Economy|Sedan,Discontinued
CAR-01506,India,Asia,R1,Maruti Suzuki,Brezza,36771.0,0.1099,4041.13,40812.13,Petrol,Automatic,2024,Luxury|Commercial,Active
CAR-01507,France,Europe,R2,Renault,Megane,28008.69,0.2696,7551.14,35559.83,Petrol,Automatic,2025,Electric-Vehicle,Active
CAR-01508,India,Asia,R1,Mahindra,Thar,15374.17,0.2489,3826.63,19200.8,Electric,Automatic,2026,Economy|Electric-Vehicle,Discontinued
CAR-01509,South Africa,Africa,R5,Birkin,S3,36844.2,0.2528,9314.21,46158.41,Hybrid,Automatic,2023,SUV|Electric-Vehicle,Active
CAR-01510,Australia,Oceania,R6,Holden,Colorado,37562.0,0.2586,9713.53,47275.53,Electric,Automatic,2024,Sports|Sedan|Electric-Vehicle,Discontinued
CAR-01511,Canada,North America,R3,Campagna,T-Rex,19918.08,0.2029,4041.38,23959.46,Petrol,Manual,2022,Commercial|Sedan,Discontinued
CAR-01512,Germany,Europe,R2,Volkswagen,Golf,13114.75,0.2403,3151.47,16266.22,Electric,Manual,2023,Luxury|Electric-Vehicle,Active
CAR-01513,Germany,Europe,R2,Volkswagen,Tiguan,34580.61,0.0938,3243.66,37824.27,Petrol,Automatic,2025,SUV|Premium,Active
CAR-01514,France,Europe,R2,Peugeot,3008,19884.82,0.2502,4975.18,24860.0,Hybrid,Automatic,2023,Luxury|Electric-Vehicle,Discontinued
CAR-01515,Australia,Oceania,R6,Holden,Colorado,23674.11,0.2075,4912.38,28586.49,Hybrid,Automatic,2023,Sports|Economy,Active
CAR-01516,Brazil,South America,R4,Troller,T4,19485.74,0.2699,5259.2,24744.94,Petrol,Manual,2022,Commercial|Economy,Pending_Launch
CAR-01517,Germany,Europe,R2,BMW,3 Series,46946.25,0.2013,9450.28,56396.53,Petrol,Automatic,2022,Premium|Electric-Vehicle,Pending_Launch
CAR-01518,South Korea,Asia,R1,Hyundai,Santa Fe,18822.15,0.112,2108.08,20930.23,Hybrid,Automatic,2025,Premium|Economy,Discontinued
CAR-01519,New Zealand,Oceania,R6,Hulme,CanAm,16600.47,0.1161,1927.31,18527.78,Electric,Automatic,2026,SUV|Sedan|Electric-Vehicle,Discontinued
CAR-01520,USA,North America,R3,Jeep,Grand Cherokee,21851.65,0.2525,5517.54,27369.19,Petrol,Automatic,2025,Premium|Economy,Pending_Launch
CAR-01521,Argentina,South America,R4,Purasangre,Sprint,22204.88,0.1899,4216.71,26421.59,Diesel,Automatic,2022,Luxury|Sports,Active
CAR-01522,Egypt,Africa,R5,EGA,7-Series Assy,23515.36,0.2234,5253.33,28768.69,Diesel,Manual,2023,Luxury,Discontinued
